,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
8913,6894,Australia,Australia and Papua New Guinea,Australia,,-21.05,151.575,Great Barrier Reef,,Reef 21144,,GBR,Yes,0,,3
8914,6913,Australia,Australia and Papua New Guinea,Australia,,-21.20833,151.575,Great Barrier Reef,,Reef 21163,,GBR,Yes,0,,3
8915,6903,Australia,Australia and Papua New Guinea,Australia,,-21.133329999999997,151.58333000000002,Great Barrier Reef,,Reef 21153,,GBR,Yes,0,,3
8916,6936,Australia,Australia and Papua New Guinea,Australia,,-21.45,151.58333000000002,Great Barrier Reef,,Reef 21188,,GBR,Yes,0,,3
8917,6954,Australia,Australia and Papua New Guinea,Australia,,-21.625,151.58333000000002,Great Barrier Reef,,Reef 21449,,GBR,Yes,0,,3
8918,6977,Australia,Australia and Papua New Guinea,Australia,,-21.58333,151.58333000000002,Great Barrier Reef,,Reef 21748,,GBR,Yes,0,,3
8921,6924,Australia,Australia and Papua New Guinea,Australia,,-21.33333,151.6,Great Barrier Reef,,Reef 21176,,GBR,Yes,0,,3
8922,6957,Australia,Australia and Papua New Guinea,Australia,,-21.65,151.61333,Great Barrier Reef,,Reef 21452,,GBR,Yes,0,,3
8925,6895,Australia,Australia and Papua New Guinea,Australia,,-21.075,151.61667,Great Barrier Reef,,Reef 21145,,GBR,Yes,0,,3
8926,6941,Australia,Australia and Papua New Guinea,Australia,,-21.5,151.61667,Great Barrier Reef,,Reef 21436,,GBR,Yes,0,,3
8929,6926,Australia,Australia and Papua New Guinea,Australia,,-21.34167,151.625,Great Barrier Reef,,Reef 21178,,GBR,Yes,0,,3
8930,6949,Australia,Australia and Papua New Guinea,Australia,,-21.58333,151.625,Great Barrier Reef,,Reef 21444,,GBR,Yes,0,,3
8931,6955,Australia,Australia and Papua New Guinea,Australia,,-21.633329999999997,151.625,Great Barrier Reef,,Reef 21450,,GBR,Yes,0,,3
8932,6963,Australia,Australia and Papua New Guinea,Australia,,-21.675,151.625,Great Barrier Reef,,Reef 21458,,GBR,Yes,0,,3
8934,7353,Australia,Australia and Papua New Guinea,Australia,,-22.79167,151.64167,Great Barrier Reef,,Barcoo Bank ( Reef 22157 ),,GBR,Yes,0,,3
8935,6896,Australia,Australia and Papua New Guinea,Australia,,-21.08333,151.64167,Great Barrier Reef,,Reef 21146,,GBR,Yes,0,,3
8936,6923,Australia,Australia and Papua New Guinea,Australia,,-21.325,151.64167,Great Barrier Reef,,Reef 21175,,GBR,Yes,0,,3
8937,6935,Australia,Australia and Papua New Guinea,Australia,,-21.41667,151.64167,Great Barrier Reef,,Reef 21187,,GBR,Yes,0,,3
8941,6944,Australia,Australia and Papua New Guinea,Australia,,-21.51667,151.65833,Great Barrier Reef,,Reef 21439,,GBR,Yes,0,,3
8944,7357,Australia,Australia and Papua New Guinea,Australia,,-22.75,151.66666999999998,Great Barrier Reef,,Reef 22723,,GBR,Yes,0,,3
8945,6897,Australia,Australia and Papua New Guinea,Australia,,-21.075,151.66666999999998,Great Barrier Reef,,Reef 21147,,GBR,Yes,0,,3
8946,6919,Australia,Australia and Papua New Guinea,Australia,,-21.25,151.66666999999998,Great Barrier Reef,,Reef 21170,,GBR,Yes,0,,3
8947,6930,Australia,Australia and Papua New Guinea,Australia,,-21.383329999999997,151.66666999999998,Great Barrier Reef,,Reef 21182,,GBR,Yes,0,,3
8949,6937,Australia,Australia and Papua New Guinea,Australia,,-21.45833,151.675,Great Barrier Reef,,Reef 21189,,GBR,Yes,0,,3
8951,6922,Australia,Australia and Papua New Guinea,Australia,,-21.29167,151.68333,Great Barrier Reef,,Reef 21174,,GBR,Yes,0,,3
8952,6975,Australia,Australia and Papua New Guinea,Australia,,-21.4,151.68333,Great Barrier Reef,,Reef 21723,,GBR,Yes,0,,3
8953,6898,Australia,Australia and Papua New Guinea,Australia,,-21.08333,151.69167,Great Barrier Reef,,Reef 21148,,GBR,Yes,0,,3
8954,6905,Australia,Australia and Papua New Guinea,Australia,,-21.16667,151.69167,Great Barrier Reef,,Reef 21155,,GBR,Yes,0,,3
8955,6918,Australia,Australia and Papua New Guinea,Australia,,-21.241670000000003,151.69167,Great Barrier Reef,,Reef 21169,,GBR,Yes,0,,3
8956,6932,Australia,Australia and Papua New Guinea,Australia,,-21.383329999999997,151.69167,Great Barrier Reef,,Reef 21184,,GBR,Yes,0,,3
8957,6958,Australia,Australia and Papua New Guinea,Australia,,-21.65833,151.69167,Great Barrier Reef,,Reef 21453,,GBR,Yes,0,,3
8958,6925,Australia,Australia and Papua New Guinea,Australia,,-21.33333,151.7,Great Barrier Reef,,Reef 21177,,GBR,Yes,0,,3
8959,6978,Australia,Australia and Papua New Guinea,Australia,,-21.66667,151.7,Great Barrier Reef,,Reef 21749,,GBR,Yes,0,,3
8961,6931,Australia,Australia and Papua New Guinea,Australia,,-21.375,151.70833000000002,Great Barrier Reef,,Reef 21183,,GBR,Yes,0,,3
8962,6948,Australia,Australia and Papua New Guinea,Australia,,-21.566670000000002,151.70833000000002,Great Barrier Reef,,Reef 21443,,GBR,Yes,0,,3
8963,6906,Australia,Australia and Papua New Guinea,Australia,,-21.15333,151.71333,Great Barrier Reef,,Reef 21156,,GBR,Yes,0,,3
8965,6899,Australia,Australia and Papua New Guinea,Australia,,-21.1,151.71667,Great Barrier Reef,,Reef 21149,,GBR,Yes,0,,3
8968,6927,Australia,Australia and Papua New Guinea,Australia,,-21.35,151.725,Swain Sector,Platform,Reef 21179,,GBR,Yes,0,,3
8971,1120,Australia,Australia and Papua New Guinea,Australia,,-17.41667,151.73333,Lihou,Atoll,Lihou Reef,,Coral Sea Islands,Yes,0,,3
8973,6900,Australia,Australia and Papua New Guinea,Australia,,-21.10833,151.73333,Great Barrier Reef,,Reef 21150,,GBR,Yes,0,,3
8976,7356,Australia,Australia and Papua New Guinea,Australia,,-22.866670000000003,151.74167,Great Barrier Reef,,Goodwin Shoal,,GBR,Yes,0,,3
8977,6964,Australia,Australia and Papua New Guinea,Australia,,-21.70833,151.74167,Great Barrier Reef,,Reef 21460,,GBR,Yes,0,,3
8979,6901,Australia,Australia and Papua New Guinea,Australia,,-21.116670000000003,151.75833,Great Barrier Reef,,Reef 21151,,GBR,Yes,0,,3
8980,6907,Australia,Australia and Papua New Guinea,Australia,,-21.15,151.75833,Great Barrier Reef,,Reef 21157,,GBR,Yes,0,,3
8984,7354,Australia,Australia and Papua New Guinea,Australia,,-22.8,151.76667,Great Barrier Reef,,Moresby Bank,,GBR,Yes,0,,3
8986,7355,Australia,Australia and Papua New Guinea,Australia,,-22.83333,151.775,Great Barrier Reef,,Edgell Bank,,GBR,Yes,0,,3
8988,6902,Australia,Australia and Papua New Guinea,Australia,,-21.125,151.775,Great Barrier Reef,,Reef 21152,,GBR,Yes,0,,3
8989,6908,Australia,Australia and Papua New Guinea,Australia,,-21.15,151.775,Great Barrier Reef,,Reef 21158,,GBR,Yes,0,,3
8990,6946,Australia,Australia and Papua New Guinea,Australia,,-21.53333,151.775,Great Barrier Reef,,Reef 21441,,GBR,Yes,0,,3
8991,6950,Australia,Australia and Papua New Guinea,Australia,,-21.58333,151.775,Great Barrier Reef,,Reef 21445,,GBR,Yes,0,,3
8992,6968,Australia,Australia and Papua New Guinea,Australia,,-21.758329999999997,151.775,Swain Sector,Platform,Reef 21464,,GBR,Yes,0,,3
8994,6934,Australia,Australia and Papua New Guinea,Australia,,-21.41667,151.79166999999998,Swain Sector,Platform,Reef 21186,,GBR,Yes,0,,3
8995,6956,Australia,Australia and Papua New Guinea,Australia,,-21.633329999999997,151.79166999999998,Great Barrier Reef,,Reef 21451,,GBR,Yes,0,,3
8996,6909,Australia,Australia and Papua New Guinea,Australia,,-21.16667,151.8,Great Barrier Reef,,Reef 21159,,GBR,Yes,0,,3
8998,6943,Australia,Australia and Papua New Guinea,Australia,,-21.51667,151.80833,Great Barrier Reef,,Reef 21438,,GBR,Yes,0,,3
9001,6911,Australia,Australia and Papua New Guinea,Australia,,-21.183329999999998,151.825,Great Barrier Reef,,Reef 21161,,GBR,Yes,0,,3
9002,6915,Australia,Australia and Papua New Guinea,Australia,,-21.20833,151.825,Great Barrier Reef,,Reef 21165,,GBR,Yes,0,,3
9004,6928,Australia,Australia and Papua New Guinea,Australia,,-21.34167,151.83333000000002,Great Barrier Reef,,Reef 21180,,GBR,Yes,0,,3
9007,6832,Australia,Australia and Papua New Guinea,Australia,,-21.241670000000003,151.84167,Great Barrier Reef,,Riptide Cay Reef,,GBR,Yes,0,,3
9009,6929,Australia,Australia and Papua New Guinea,Australia,,-21.375,151.85833,Great Barrier Reef,,Reef 21181,,GBR,Yes,0,,3
9010,6939,Australia,Australia and Papua New Guinea,Australia,,-21.45833,151.85833,Great Barrier Reef,,Reef 21191,,GBR,Yes,0,,3
9011,6965,Australia,Australia and Papua New Guinea,Australia,,-21.7,151.85833,Great Barrier Reef,,Reef 21461,,GBR,Yes,0,,3
9014,6969,Australia,Australia and Papua New Guinea,Australia,,-21.808329999999998,151.875,Great Barrier Reef,,Reef 21465,,GBR,Yes,0,,3
9018,6933,Australia,Australia and Papua New Guinea,Australia,,-21.4,151.9,Great Barrier Reef,,Reef 21185,,GBR,Yes,0,,3
9022,6938,Australia,Australia and Papua New Guinea,Australia,,-21.45,151.91666999999998,Great Barrier Reef,,Reef 21190,,GBR,Yes,0,,3
9023,6947,Australia,Australia and Papua New Guinea,Australia,,-21.53333,151.91666999999998,Great Barrier Reef,,Reef 21442,,GBR,Yes,0,,3
9024,6960,Australia,Australia and Papua New Guinea,Australia,,-21.65,151.91666999999998,Great Barrier Reef,,Reef 21455,,GBR,Yes,0,,3
9025,6979,Australia,Australia and Papua New Guinea,Australia,,-21.73333,151.91666999999998,Great Barrier Reef,,Reef 21750,,GBR,Yes,0,,3
9026,6952,Australia,Australia and Papua New Guinea,Australia,,-21.6,151.925,Great Barrier Reef,,Reef 21447,,GBR,Yes,0,,3
9027,6971,Australia,Australia and Papua New Guinea,Australia,,-21.883329999999997,151.925,Great Barrier Reef,,Reef 21467,,GBR,Yes,0,,3
9029,6951,Australia,Australia and Papua New Guinea,Australia,,-21.58333,151.93333,Great Barrier Reef,,Reef 21446,,GBR,Yes,0,,3
9030,6974,Australia,Australia and Papua New Guinea,Australia,,-21.26667,151.93333,Great Barrier Reef,,Reef 21722,,GBR,Yes,0,,3
9032,6967,Australia,Australia and Papua New Guinea,Australia,,-21.741670000000003,151.94167,Great Barrier Reef,,Reef 21463,,GBR,Yes,0,,3
9035,1119,Australia,Australia and Papua New Guinea,Australia,,-23.45,151.95,Capricorn Group,Platform,Heron Island Reef,,,Yes,1,,3
9036,6959,Australia,Australia and Papua New Guinea,Australia,,-21.76667,151.95833000000002,Great Barrier Reef,,Reef 21454,,GBR,Yes,0,,3
9039,6596,Australia,Australia and Papua New Guinea,Australia,,-20.89167,151.96667,Great Barrier Reef,,Reef 20392,,,Yes,0,,3
9040,6961,Australia,Australia and Papua New Guinea,Australia,,-21.65,151.96667,Great Barrier Reef,,Reef 21456,,GBR,Yes,0,,3
9041,6976,Australia,Australia and Papua New Guinea,Australia,,-21.433329999999998,151.96667,Great Barrier Reef,,Reef 21724,,GBR,Yes,0,,3
9043,6942,Australia,Australia and Papua New Guinea,Australia,,-21.508329999999997,151.975,Great Barrier Reef,,Reef 21437,,GBR,Yes,0,,3
9044,6917,Australia,Australia and Papua New Guinea,Australia,,-21.225,151.98333,Great Barrier Reef,,Reef 21168,,GBR,Yes,0,,3
9045,6966,Australia,Australia and Papua New Guinea,Australia,,-21.71667,151.98333,Great Barrier Reef,,Reef 21462,,GBR,Yes,0,,3
9046,6970,Australia,Australia and Papua New Guinea,Australia,,-21.83333,151.98333,Great Barrier Reef,,Reef 21466,,GBR,Yes,0,,3
9047,6831,Australia,Australia and Papua New Guinea,Australia,,-21.20833,151.99167,Great Barrier Reef,,Twin Cays Reef,,GBR,Yes,0,,3
9050,7144,Australia,Australia and Papua New Guinea,Australia,,-21.575,152.00833,Great Barrier Reef,,Reef 21481,,GBR,Yes,0,,3
9051,6983,Australia,Australia and Papua New Guinea,Australia,,-21.21667,152.01667,Great Barrier Reef,,Laver's Cay Reef,,GBR,Yes,0,,3
9052,6985,Australia,Australia and Papua New Guinea,Australia,,-21.383329999999997,152.025,Swain Sector,Crescentic,Mystery Cay Reef ( Reef 21258 ),,GBR,Yes,0,,3
9054,7134,Australia,Australia and Papua New Guinea,Australia,,-21.525,152.05,Great Barrier Reef,,Reef 21471,,GBR,Yes,0,,3
9055,7201,Australia,Australia and Papua New Guinea,Australia,,-21.95833,152.05,Swain Sector,Crescentic,Reef 21551,,GBR,Yes,0,,3
9057,7070,Australia,Australia and Papua New Guinea,Australia,,-21.308329999999998,152.05,Great Barrier Reef,,Reef 21243,,GBR,Yes,0,,3
9058,6602,Australia,Australia and Papua New Guinea,Australia,,-20.98333,152.05833,Great Barrier Reef,,Reef 20398,,,Yes,0,,3
9060,7225,Australia,Australia and Papua New Guinea,Australia,,-21.05,152.06667,Great Barrier Reef,,Reef 21725,,GBR,Yes,0,,3
9063,6598,Australia,Australia and Papua New Guinea,Australia,,-20.941670000000002,152.06667,Great Barrier Reef,,Reef 20394,,,Yes,0,,3
9064,6604,Australia,Australia and Papua New Guinea,Australia,,-20.933329999999998,152.06667,Great Barrier Reef,,Reef 20748,,,Yes,0,,3
9065,7071,Australia,Australia and Papua New Guinea,Australia,,-21.308329999999998,152.06667,Great Barrier Reef,,Reef 21244,,GBR,Yes,0,,3
9066,7154,Australia,Australia and Papua New Guinea,Australia,,-21.6,152.075,Great Barrier Reef,,Reef 21488,,GBR,Yes,0,,3
9067,6982,Australia,Australia and Papua New Guinea,Australia,,-21.10833,152.075,Great Barrier Reef,,Zodiac Cay Reef,,GBR,Yes,0,,3
9068,7026,Australia,Australia and Papua New Guinea,Australia,,-21.03333,152.075,Great Barrier Reef,,Reef 21196,,GBR,Yes,0,,3
9069,6603,Australia,Australia and Papua New Guinea,Australia,,-20.991670000000003,152.08333000000002,Great Barrier Reef,,Reef 20399,,,Yes,0,,3
9070,7166,Australia,Australia and Papua New Guinea,Australia,,-21.7,152.09167,Great Barrier Reef,,Reef 21504,,GBR,Yes,0,,3
9071,7027,Australia,Australia and Papua New Guinea,Australia,,-21.03333,152.09167,Great Barrier Reef,,Reef 21197,,GBR,Yes,0,,3
9072,7054,Australia,Australia and Papua New Guinea,Australia,,-21.2,152.09167,Great Barrier Reef,,Reef 21225,,GBR,Yes,0,,3
9073,7197,Australia,Australia and Papua New Guinea,Australia,,-21.925,152.1,Great Barrier Reef,,Reef 21544,,,Yes,0,,3
9074,7158,Australia,Australia and Papua New Guinea,Australia,,-21.63833,152.10333,Great Barrier Reef,,Reef 21493,,GBR,Yes,0,,3
9075,7175,Australia,Australia and Papua New Guinea,Australia,,-21.79167,152.10833,Great Barrier Reef,,Reef 21515,,GBR,Yes,0,,3
9076,7020,Australia,Australia and Papua New Guinea,Australia,,-21.0,152.10833,Great Barrier Reef,,Reef 20400,,GBR,Yes,0,,3
9077,7092,Australia,Australia and Papua New Guinea,Australia,,-21.441670000000002,152.11667,Swain Sector,Platform,Trout ( Reef 21266 ),,GBR,Yes,0,,3
9078,7191,Australia,Australia and Papua New Guinea,Australia,,-21.9,152.125,Great Barrier Reef,,Reef 21535,,GBR,Yes,0,,3
9080,7097,Australia,Australia and Papua New Guinea,Australia,,-21.5,152.13333,Great Barrier Reef,,Reef 21271,,GBR,Yes,0,,3
9081,7190,Australia,Australia and Papua New Guinea,Australia,,-21.875,152.13333,Great Barrier Reef,,Reef 21534,,GBR,Yes,0,,3
9082,7228,Australia,Australia and Papua New Guinea,Australia,,-21.21667,152.13333,Great Barrier Reef,,Reef 21729,,GBR,Yes,0,,3
9083,7037,Australia,Australia and Papua New Guinea,Australia,,-21.09167,152.14167,Great Barrier Reef,,Reef 21207,,GBR,Yes,0,,3
9084,7084,Australia,Australia and Papua New Guinea,Australia,,-21.366670000000003,152.14167,Great Barrier Reef,,Reef 21257,,GBR,Yes,0,,3
9086,7176,Australia,Australia and Papua New Guinea,Australia,,-21.8,152.15,Great Barrier Reef,,Reef 21516,,GBR,Yes,0,,3
9087,6606,Australia,Australia and Papua New Guinea,Australia,,-20.96667,152.15,Great Barrier Reef,,Reef 20750,,,Yes,0,,3
9088,7049,Australia,Australia and Papua New Guinea,Australia,,-21.16667,152.15,Great Barrier Reef,,Reef 21220,,GBR,Yes,0,,3
9090,7042,Australia,Australia and Papua New Guinea,Australia,,-21.1,152.15833,Great Barrier Reef,,Reef 21212,,GBR,Yes,0,,3
9091,7230,Australia,Australia and Papua New Guinea,Australia,,-21.35,152.16666999999998,Great Barrier Reef,,Reef 21731,,GBR,Yes,0,,3
9092,7038,Australia,Australia and Papua New Guinea,Australia,,-21.1,152.16666999999998,Great Barrier Reef,,Reef 21208,,GBR,Yes,0,,3
9093,7185,Australia,Australia and Papua New Guinea,Australia,,-21.866670000000003,152.175,Great Barrier Reef,,Reef 21529,,GBR,Yes,0,,3
9094,6597,Australia,Australia and Papua New Guinea,Australia,,-20.933329999999998,152.175,Great Barrier Reef,,Reef 20393,,,Yes,0,,3
9096,7048,Australia,Australia and Papua New Guinea,Australia,,-21.14167,152.18333,Great Barrier Reef,,Reef 21219,,GBR,Yes,0,,3
9097,7074,Australia,Australia and Papua New Guinea,Australia,,-21.34167,152.18333,Great Barrier Reef,,Reef 21247,,GBR,Yes,0,,3
9098,7155,Australia,Australia and Papua New Guinea,Australia,,-21.60833,152.19167,Great Barrier Reef,,Reef 21489,,GBR,Yes,0,,3
9099,7029,Australia,Australia and Papua New Guinea,Australia,,-21.066670000000002,152.19167,Great Barrier Reef,,Reef 21199,,GBR,Yes,0,,3
9100,7052,Australia,Australia and Papua New Guinea,Australia,,-21.16667,152.19167,Great Barrier Reef,,Reef 21223,,GBR,Yes,0,,3
9101,7139,Australia,Australia and Papua New Guinea,Australia,,-21.558329999999998,152.2,Great Barrier Reef,,Reef 21476,,GBR,Yes,0,,3
9102,7174,Australia,Australia and Papua New Guinea,Australia,,-21.758329999999997,152.2,Great Barrier Reef,,Reef 21513,,GBR,Yes,0,,3
9103,7199,Australia,Australia and Papua New Guinea,Australia,,-21.941670000000002,152.2,Great Barrier Reef,,Reef 21547,,GBR,Yes,0,,3
9104,7229,Australia,Australia and Papua New Guinea,Australia,,-21.16667,152.2,Great Barrier Reef,,Reef 21730,,GBR,Yes,0,,3
9105,7236,Australia,Australia and Papua New Guinea,Australia,,-21.633329999999997,152.2,Great Barrier Reef,,Reef 21752,,GBR,Yes,0,,3
9106,7024,Australia,Australia and Papua New Guinea,Australia,,-21.01667,152.2,Great Barrier Reef,,Reef 21194,,GBR,Yes,0,,3
9107,7032,Australia,Australia and Papua New Guinea,Australia,,-21.075,152.2,Great Barrier Reef,,Reef 21202,,GBR,Yes,0,,3
9108,7043,Australia,Australia and Papua New Guinea,Australia,,-21.1,152.2,Great Barrier Reef,,Reef 21213,,GBR,Yes,0,,3
9109,7085,Australia,Australia and Papua New Guinea,Australia,,-21.4,152.205,Great Barrier Reef,,Reef 21259,,GBR,Yes,0,,3
9110,7098,Australia,Australia and Papua New Guinea,Australia,,-21.5,152.20833000000002,Great Barrier Reef,,Reef 21272,,GBR,Yes,0,,3
9111,7157,Australia,Australia and Papua New Guinea,Australia,,-21.616670000000003,152.20833000000002,Great Barrier Reef,,Reef 21492,,GBR,Yes,0,,3
9112,7180,Australia,Australia and Papua New Guinea,Australia,,-21.816670000000002,152.20833000000002,Great Barrier Reef,,Reef 21523,,GBR,Yes,0,,3
9113,7028,Australia,Australia and Papua New Guinea,Australia,,-21.05,152.20833000000002,Great Barrier Reef,,Reef 21198,,GBR,Yes,0,,3
9114,7227,Australia,Australia and Papua New Guinea,Australia,,-21.1,152.21667,Great Barrier Reef,,Reef 21728,,GBR,Yes,0,,3
9115,7165,Australia,Australia and Papua New Guinea,Australia,,-21.68833,152.225,Great Barrier Reef,,Reef 21503,,GBR,Yes,0,,3
9116,7204,Australia,Australia and Papua New Guinea,Australia,,-21.98333,152.225,Great Barrier Reef,,Reef 21555,,GBR,Yes,0,,3
9117,7075,Australia,Australia and Papua New Guinea,Australia,,-21.34167,152.225,Great Barrier Reef,,Reef 21248,,GBR,Yes,0,,3
9118,7239,Australia,Australia and Papua New Guinea,Australia,,-21.883329999999997,152.23333,Great Barrier Reef,,Reef 21756,,GBR,Yes,0,,3
9119,7033,Australia,Australia and Papua New Guinea,Australia,,-21.08333,152.23333,Great Barrier Reef,,Reef 21203,,GBR,Yes,0,,3
9120,7025,Australia,Australia and Papua New Guinea,Australia,,-21.01667,152.23333,Great Barrier Reef,,Reef 21195,,GBR,Yes,0,,3
9121,7030,Australia,Australia and Papua New Guinea,Australia,,-21.066670000000002,152.23333,Swain Sector,Crescenntic,Reef 21200,,GBR,Yes,0,,3
9122,7069,Australia,Australia and Papua New Guinea,Australia,,-21.3,152.23333,Great Barrier Reef,,Reef 21242,,GBR,Yes,0,,3
9123,7063,Australia,Australia and Papua New Guinea,Australia,,-21.21667,152.24167,Great Barrier Reef,,Reef 21234,,GBR,Yes,0,,3
9125,7361,Australia,Australia and Papua New Guinea,Australia,,-22.09167,152.25,Great Barrier Reef,,Herald No.1 Reef,,GBR,Yes,0,,3
9126,7233,Australia,Australia and Papua New Guinea,Australia,,-21.16667,152.25,Great Barrier Reef,,Reef 21734,,GBR,Yes,0,,3
9127,6599,Australia,Australia and Papua New Guinea,Australia,,-20.95,152.25,Great Barrier Reef,,Reef 20395,,,Yes,0,,3
9128,7079,Australia,Australia and Papua New Guinea,Australia,,-21.35,152.25,Great Barrier Reef,,Reef 21252,,GBR,Yes,0,,3
9129,7138,Australia,Australia and Papua New Guinea,Australia,,-21.54167,152.25833,Great Barrier Reef,,Reef 21475,,GBR,Yes,0,,3
