,lat,lon,popdens
2717,33.125,116.125,635.55
2718,33.125,116.375,612.92
2719,33.125,116.625,530.16
2720,33.125,116.875,511.28
2721,33.125,117.125,511.28
2722,33.125,117.375,442.25
2723,33.125,117.625,411.31
2724,33.125,117.875,368.92
2725,33.125,118.375,276.02
2726,33.125,118.625,276.02
2727,33.125,118.875,276.02
2728,33.125,119.125,307.74
2729,33.125,119.375,475.52
2730,33.125,119.625,511.28
2731,33.125,119.875,591.09
2732,33.125,120.125,591.09
2733,33.125,120.375,368.92
2734,33.125,120.625,368.92
2735,33.125,129.875,635.55
2736,33.125,130.125,276.02
2737,33.125,130.375,734.75
2738,33.125,131.625,1220.71
2739,32.875,-97.375,530.16
2740,32.875,-97.125,1754.26
2741,32.875,-96.875,2261.16
2742,32.875,-96.625,2261.16
2743,32.875,-83.625,849.44
2744,32.875,-79.875,382.54
2745,32.875,13.125,635.55
2746,32.875,13.375,635.55
2747,32.875,35.625,511.28
2748,32.875,70.625,683.35
2749,32.875,70.875,396.67
2750,32.875,73.125,307.74
2751,32.875,73.375,382.54
2752,32.875,73.625,708.59
2753,32.875,73.875,708.59
2754,32.875,74.125,708.59
2755,32.875,74.875,1055.9
2756,32.875,75.125,549.74
2757,32.875,111.875,511.28
2758,32.875,112.125,530.16
2759,32.875,112.375,549.74
2760,32.875,112.625,426.5
2761,32.875,112.875,426.5
2762,32.875,113.125,426.5
2763,32.875,113.375,296.78
2764,32.875,114.375,475.52
2765,32.875,114.625,683.35
2766,32.875,114.875,683.35
2767,32.875,115.125,683.35
2768,32.875,115.375,947.06
2769,32.875,115.625,612.92
2770,32.875,115.875,612.92
2771,32.875,116.125,659.02
2772,32.875,116.375,659.02
2773,32.875,116.625,683.35
2774,32.875,116.875,1361.0
2775,32.875,117.125,819.19
2776,32.875,117.375,355.78
2777,32.875,117.625,355.78
2778,32.875,117.875,355.78
2779,32.875,118.375,276.02
2780,32.875,118.625,276.02
2781,32.875,118.875,355.78
2782,32.875,119.125,442.25
2783,32.875,119.625,511.28
2784,32.875,119.875,612.92
2785,32.875,120.125,591.09
2786,32.875,120.375,549.74
2787,32.875,120.625,549.74
2788,32.875,130.625,1819.04
2789,32.875,130.875,612.92
2790,32.625,-114.625,549.74
2791,32.625,-97.375,1631.54
2792,32.625,-97.125,1177.24
2793,32.625,-96.875,683.35
2794,32.625,-83.625,549.74
2795,32.625,-16.875,1018.3
2796,32.625,13.375,635.55
2797,32.625,13.625,635.55
2798,32.625,35.625,396.67
2799,32.625,35.875,382.54
2800,32.625,73.125,382.54
2801,32.625,73.375,411.31
2802,32.625,73.625,570.04
2803,32.625,73.875,708.59
2804,32.625,74.125,708.59
2805,32.625,74.375,819.19
2806,32.625,74.625,1055.9
2807,32.625,74.875,493.08
2808,32.625,75.125,368.92
2809,32.625,110.625,591.09
2810,32.625,110.875,591.09
2811,32.625,111.625,493.08
2812,32.625,111.875,530.16
2813,32.625,112.125,530.16
2814,32.625,112.375,549.74
2815,32.625,112.625,426.5
2816,32.625,112.875,426.5
2817,32.625,113.875,296.78
2818,32.625,114.375,368.92
2819,32.625,114.625,368.92
2820,32.625,114.875,396.67
2821,32.625,115.125,549.74
2822,32.625,115.375,591.09
2823,32.625,115.625,612.92
2824,32.625,115.875,396.67
2825,32.625,116.125,659.02
2826,32.625,116.375,659.02
2827,32.625,116.625,368.92
2828,32.625,116.875,411.31
2829,32.625,117.125,382.54
2830,32.625,117.375,266.19
2831,32.625,117.625,266.19
2832,32.625,117.875,266.19
2833,32.625,118.375,355.78
2834,32.625,118.625,475.52
2835,32.625,118.875,442.25
2836,32.625,119.125,734.75
2837,32.625,119.375,612.92
2838,32.625,119.625,761.89
2839,32.625,119.875,2344.65
2840,32.625,120.125,659.02
2841,32.625,120.375,761.89
2842,32.625,120.625,761.89
2843,32.625,120.875,819.19
2844,32.625,129.875,982.03
2845,32.625,130.125,319.11
2846,32.625,130.625,368.92
2847,32.625,131.625,382.54
2848,32.375,-116.875,913.33
2849,32.375,-116.625,382.54
2850,32.375,-96.625,276.02
2851,32.375,-90.875,426.5
2852,32.375,-90.125,880.81
2853,32.375,-86.375,530.16
2854,32.375,-86.125,286.22
2855,32.375,34.875,761.89
2856,32.375,35.125,511.28
2857,32.375,35.375,296.78
2858,32.375,35.625,266.19
2859,32.375,35.875,307.74
2860,32.375,72.625,549.74
2861,32.375,72.875,549.74
2862,32.375,73.125,511.28
2863,32.375,73.375,511.28
2864,32.375,73.625,511.28
2865,32.375,73.875,1094.89
2866,32.375,74.125,1094.89
2867,32.375,74.375,1094.89
2868,32.375,74.625,1094.89
2869,32.375,74.875,761.89
2870,32.375,75.125,612.92
2871,32.375,75.375,355.78
2872,32.375,75.625,612.92
2873,32.375,75.875,307.74
2874,32.375,105.125,319.11
2875,32.375,111.875,382.54
2876,32.375,112.125,382.54
2877,32.375,112.375,382.54
2878,32.375,112.625,330.89
2879,32.375,112.875,330.89
2880,32.375,113.875,296.78
2881,32.375,114.125,296.78
2882,32.375,114.375,296.78
2883,32.375,114.625,256.71
2884,32.375,114.875,396.67
2885,32.375,115.125,382.54
2886,32.375,115.375,458.58
2887,32.375,115.625,368.92
2888,32.375,115.875,368.92
2889,32.375,116.125,396.67
2890,32.375,116.375,396.67
2891,32.375,116.625,368.92
2892,32.375,116.875,368.92
2893,32.375,117.125,382.54
2894,32.375,117.375,382.54
2895,32.375,117.625,276.02
2896,32.375,117.875,266.19
2897,32.375,118.125,411.31
2898,32.375,118.375,411.31
2899,32.375,118.625,591.09
2900,32.375,118.875,475.52
2901,32.375,119.125,734.75
2902,32.375,119.375,635.55
2903,32.375,119.625,612.92
2904,32.375,119.875,913.33
2905,32.375,120.125,849.44
2906,32.375,120.375,819.19
2907,32.375,120.625,819.19
2908,32.375,120.875,761.89
2909,32.375,121.125,819.19
2910,32.125,-116.875,913.33
2911,32.125,-116.625,761.89
2912,32.125,34.875,5398.63
2913,32.125,35.125,330.89
2914,32.125,35.375,549.74
2915,32.125,35.875,790.02
2916,32.125,72.375,549.74
2917,32.125,72.625,549.74
2918,32.125,72.875,549.74
2919,32.125,73.125,549.74
2920,32.125,73.375,442.25
2921,32.125,73.625,426.5
2922,32.125,73.875,1094.89
2923,32.125,74.125,1094.89
2924,32.125,74.375,1094.89
2925,32.125,74.625,947.06
2926,32.125,74.875,612.92
2927,32.125,75.125,612.92
2928,32.125,75.375,530.16
2929,32.125,75.625,880.81
2930,32.125,76.375,368.92
2931,32.125,76.625,276.02
2932,32.125,105.125,319.11
2933,32.125,106.125,343.11
2934,32.125,106.375,343.11
2935,32.125,111.875,355.78
2936,32.125,112.125,3895.39
2937,32.125,112.375,382.54
2938,32.125,112.625,330.89
2939,32.125,112.875,330.89
2940,32.125,113.625,266.19
2941,32.125,113.875,296.78
2942,32.125,114.125,296.78
2943,32.125,114.375,256.71
2944,32.125,114.625,355.78
2945,32.125,114.875,355.78
2946,32.125,115.125,382.54
2947,32.125,115.375,286.22
2948,32.125,115.625,368.92
2949,32.125,115.875,368.92
2950,32.125,116.125,396.67
2951,32.125,116.375,396.67
2952,32.125,116.625,368.92
2953,32.125,116.875,368.92
2954,32.125,117.125,382.54
2955,32.125,117.375,442.25
2956,32.125,117.625,442.25
2957,32.125,117.875,330.89
2958,32.125,118.125,266.19
2959,32.125,118.375,266.19
2960,32.125,118.625,396.67
2961,32.125,118.875,1955.86
2962,32.125,119.125,475.52
2963,32.125,119.375,493.08
2964,32.125,119.625,880.81
2965,32.125,119.875,947.06
2966,32.125,120.125,734.75
2967,32.125,120.375,734.75
2968,32.125,120.625,790.02
2969,32.125,120.875,2344.65
2970,32.125,121.125,708.59
2971,32.125,121.375,1135.32
2972,31.875,-102.375,1265.79
2973,31.875,-85.125,355.78
2974,31.875,-8.375,426.5
2975,31.875,-8.125,426.5
2976,31.875,34.875,1573.44
2977,31.875,35.125,947.06
2978,31.875,35.375,368.92
2979,31.875,35.875,296.78
2980,31.875,72.375,549.74
2981,31.875,72.625,549.74
2982,31.875,72.875,458.58
2983,31.875,73.125,411.31
2984,31.875,73.375,426.5
2985,31.875,73.625,591.09
2986,31.875,73.875,761.89
2987,31.875,74.125,982.03
2988,31.875,74.375,683.35
2989,31.875,74.625,368.92
2990,31.875,74.875,355.78
2991,31.875,75.125,708.59
2992,31.875,75.375,530.16
2993,31.875,75.625,475.52
2994,31.875,75.875,475.52
2995,31.875,76.125,396.67
2996,31.875,76.375,286.22
2997,31.875,104.625,319.11
2998,31.875,104.875,319.11
2999,31.875,105.875,343.11
3000,31.875,106.125,396.67
3001,31.875,106.375,396.67
3002,31.875,106.625,458.58
3003,31.875,106.875,458.58
3004,31.875,107.125,382.54
3005,31.875,112.625,330.89
3006,31.875,113.625,355.78
3007,31.875,113.875,355.78
3008,31.875,114.125,330.89
3009,31.875,114.375,276.02
3010,31.875,115.125,319.11
3011,31.875,116.125,355.78
3012,31.875,116.375,426.5
3013,31.875,116.625,426.5
3014,31.875,116.875,411.31
3015,31.875,117.125,411.31
3016,31.875,117.375,4842.16
3017,31.875,117.625,570.04
3018,31.875,117.875,570.04
3019,31.875,118.125,382.54
3020,31.875,118.375,411.31
3021,31.875,118.625,1955.86
3022,31.875,118.875,1955.86
3023,31.875,119.125,475.52
3024,31.875,119.375,549.74
3025,31.875,119.625,549.74
3026,31.875,119.875,1135.32
3027,31.875,120.125,982.03
3028,31.875,120.375,1754.26
3029,31.875,120.625,1886.21
3030,31.875,121.125,396.67
3031,31.875,121.625,849.44
3032,31.875,131.375,549.74
3033,31.625,-106.625,493.08
3034,31.625,-106.375,493.08
3035,31.625,-94.625,493.08
3036,31.625,-8.375,426.5
3037,31.625,-8.125,426.5
3038,31.625,-7.875,426.5
3039,31.625,34.625,330.89
3040,31.625,34.875,343.11
3041,31.625,35.125,355.78
3042,31.625,35.375,286.22
3043,31.625,65.625,396.67
3044,31.625,72.125,382.54
3045,31.625,72.375,549.74
3046,31.625,72.625,382.54
3047,31.625,72.875,382.54
3048,31.625,73.125,1135.32
3049,31.625,73.375,849.44
3050,31.625,73.625,683.35
3051,31.625,73.875,683.35
3052,31.625,74.125,683.35
3053,31.625,74.375,4188.39
3054,31.625,74.625,511.28
3055,31.625,74.875,549.74
3056,31.625,75.125,1754.26
3057,31.625,75.375,683.35
3058,31.625,75.625,475.52
3059,31.625,75.875,511.28
3060,31.625,76.625,396.67
3061,31.625,76.875,475.52
3062,31.625,77.625,330.89
3063,31.625,104.125,411.31
3064,31.625,104.375,343.11
3065,31.625,104.625,426.5
3066,31.625,104.875,849.44
3067,31.625,105.625,458.58
3068,31.625,105.875,396.67
3069,31.625,106.125,396.67
3070,31.625,106.375,591.09
3071,31.625,106.625,511.28
3072,31.625,106.875,458.58
3073,31.625,107.125,382.54
3074,31.625,107.375,382.54
3075,31.625,108.375,256.71
3076,31.625,108.625,355.78
3077,31.625,113.625,355.78
3078,31.625,113.875,355.78
3079,31.625,114.125,330.89
3080,31.625,114.375,330.89
3081,31.625,114.625,266.19
3082,31.625,115.125,307.74
3083,31.625,116.375,396.67
3084,31.625,116.625,426.5
3085,31.625,116.875,411.31
3086,31.625,117.125,411.31
3087,31.625,117.625,442.25
3088,31.625,117.875,570.04
3089,31.625,118.125,411.31
3090,31.625,118.375,426.5
3091,31.625,118.625,475.52
3092,31.625,118.875,426.5
3093,31.625,119.125,396.67
3094,31.625,119.375,458.58
3095,31.625,119.625,790.02
3096,31.625,119.875,982.03
3097,31.625,120.125,849.44
3098,31.625,120.375,849.44
3099,31.625,120.625,1463.37
3100,31.625,120.875,1463.37
3101,31.625,121.125,1220.71
3102,31.625,121.375,396.67
3103,31.625,131.125,382.54
3104,31.375,-106.625,493.08
3105,31.375,-106.375,493.08
3106,31.375,-89.375,330.89
3107,31.375,30.375,1177.24
3108,31.375,30.625,734.75
3109,31.375,30.875,570.04
3110,31.375,31.125,396.67
3111,31.375,31.375,612.92
3112,31.375,31.625,849.44
3113,31.375,34.375,2261.16
3114,31.375,72.125,382.54
3115,31.375,72.375,382.54
3116,31.375,72.625,382.54
3117,31.375,72.875,1135.32
3118,31.375,73.125,1135.32
3119,31.375,73.375,1135.32
3120,31.375,73.625,982.03
3121,31.375,73.875,683.35
3122,31.375,74.125,4188.39
3123,31.375,74.375,4188.39
3124,31.375,74.625,330.89
3125,31.375,74.875,396.67
3126,31.375,75.125,396.67
3127,31.375,75.375,511.28
3128,31.375,75.625,1177.24
3129,31.375,75.875,635.55
3130,31.375,76.125,442.25
3131,31.375,76.375,511.28
3132,31.375,76.625,343.11
3133,31.375,76.875,330.89
3134,31.375,77.625,761.89
3135,31.375,77.875,819.19
3136,31.375,103.625,570.04
3137,31.375,103.875,530.16
3138,31.375,104.125,411.31
3139,31.375,104.375,1055.9
3140,31.375,104.625,511.28
3141,31.375,104.875,530.16
3142,31.375,105.125,530.16
3143,31.375,105.375,330.89
3144,31.375,105.625,411.31
3145,31.375,105.875,475.52
3146,31.375,106.125,475.52
3147,31.375,106.375,475.52
3148,31.375,106.625,493.08
3149,31.375,106.875,475.52
3150,31.375,107.125,382.54
3151,31.375,107.375,382.54
3152,31.375,108.125,355.78
3153,31.375,108.375,355.78
3154,31.375,108.625,355.78
3155,31.375,108.875,355.78
3156,31.375,112.125,343.11
3157,31.375,113.625,475.52
3158,31.375,113.875,458.58
3159,31.375,114.125,458.58
3160,31.375,114.375,1094.89
3161,31.375,114.625,382.54
3162,31.375,114.875,330.89
3163,31.375,115.125,330.89
3164,31.375,115.375,330.89
3165,31.375,116.625,411.31
3166,31.375,116.875,411.31
3167,31.375,117.125,442.25
3168,31.375,117.375,442.25
3169,31.375,117.625,530.16
3170,31.375,117.875,530.16
3171,31.375,118.125,530.16
3172,31.375,118.375,511.28
3173,31.375,118.625,458.58
3174,31.375,118.875,530.16
3175,31.375,119.125,296.78
3176,31.375,119.375,442.25
3177,31.375,119.625,790.02
3178,31.375,119.875,790.02
3179,31.375,120.375,368.92
3180,31.375,120.625,761.89
3181,31.375,120.875,790.02
3182,31.375,121.125,1754.26
3183,31.375,121.375,10000.0
3184,31.375,121.875,5804.7
3185,31.375,130.875,343.11
3186,31.125,-106.625,368.92
3187,31.125,29.875,10000.0
3188,31.125,30.125,1411.26
3189,31.125,30.375,819.19
3190,31.125,30.625,1517.41
3191,31.125,30.875,1265.79
3192,31.125,31.125,1177.24
3193,31.125,31.375,1754.26
3194,31.125,31.625,1361.0
3195,31.125,31.875,947.06
3196,31.125,32.125,1220.71
3197,31.125,71.875,382.54
3198,31.125,72.125,382.54
3199,31.125,72.375,382.54
3200,31.125,72.625,612.92
3201,31.125,72.875,1135.32
3202,31.125,73.125,1135.32
3203,31.125,73.375,982.03
3204,31.125,73.625,683.35
3205,31.125,73.875,683.35
3206,31.125,74.125,683.35
3207,31.125,74.375,683.35
3208,31.125,74.625,330.89
3209,31.125,74.875,343.11
3210,31.125,75.125,426.5
3211,31.125,75.375,411.31
3212,31.125,75.625,549.74
3213,31.125,75.875,549.74
3214,31.125,76.125,511.28
3215,31.125,76.375,396.67
3216,31.125,76.625,296.78
3217,31.125,77.125,1955.86
3218,31.125,103.625,570.04
3219,31.125,103.875,530.16
3220,31.125,104.125,570.04
3221,31.125,104.375,1055.9
3222,31.125,104.625,635.55
3223,31.125,104.875,530.16
3224,31.125,105.125,530.16
3225,31.125,105.375,612.92
3226,31.125,105.625,330.89
3227,31.125,105.875,493.08
3228,31.125,106.125,708.59
3229,31.125,106.375,493.08
3230,31.125,106.625,475.52
3231,31.125,106.875,530.16
3232,31.125,107.125,612.92
3233,31.125,107.375,382.54
3234,31.125,107.625,382.54
3235,31.125,107.875,493.08
3236,31.125,108.125,355.78
3237,31.125,108.375,355.78
3238,31.125,108.625,355.78
3239,31.125,108.875,355.78
3240,31.125,112.125,343.11
3241,31.125,113.625,819.19
3242,31.125,113.875,849.44
3243,31.125,114.125,591.09
3244,31.125,114.375,1094.89
3245,31.125,114.625,382.54
3246,31.125,114.875,330.89
3247,31.125,115.125,330.89
3248,31.125,115.375,319.11
3249,31.125,115.625,276.02
3250,31.125,115.875,256.71
3251,31.125,116.625,319.11
3252,31.125,116.875,368.92
3253,31.125,117.125,396.67
3254,31.125,117.375,442.25
3255,31.125,117.625,530.16
3256,31.125,117.875,368.92
3257,31.125,118.125,549.74
3258,31.125,118.375,426.5
3259,31.125,118.625,475.52
3260,31.125,118.875,343.11
3261,31.125,119.125,286.22
3262,31.125,119.625,286.22
3263,31.125,119.875,286.22
3264,31.125,120.375,591.09
3265,31.125,120.625,947.06
3266,31.125,120.875,1018.3
3267,31.125,121.125,1018.3
3268,31.125,121.375,3133.74
3269,31.125,121.625,1135.32
3270,30.875,29.875,343.11
3271,30.875,30.125,266.19
3272,30.875,30.375,819.19
3273,30.875,30.625,1361.0
3274,30.875,30.875,2102.98
3275,30.875,31.125,1886.21
3276,30.875,31.375,1691.79
3277,30.875,31.625,1312.53
3278,30.875,31.875,570.04
3279,30.875,71.875,382.54
3280,30.875,72.125,382.54
3281,30.875,72.375,612.92
3282,30.875,72.625,612.92
3283,30.875,72.875,1135.32
3284,30.875,73.125,683.35
3285,30.875,73.375,612.92
3286,30.875,73.625,612.92
3287,30.875,73.875,683.35
3288,30.875,74.125,683.35
3289,30.875,74.375,549.74
3290,30.875,74.625,396.67
3291,30.875,74.875,396.67
3292,30.875,75.125,411.31
3293,30.875,75.375,411.31
3294,30.875,75.625,475.52
3295,30.875,75.875,530.16
3296,30.875,76.125,475.52
3297,30.875,76.375,458.58
3298,30.875,76.625,591.09
3299,30.875,76.875,475.52
3300,30.875,77.125,355.78
3301,30.875,103.125,458.58
3302,30.875,103.375,570.04
3303,30.875,103.625,570.04
3304,30.875,103.875,1135.32
3305,30.875,104.125,3022.14
3306,30.875,104.375,3493.87
3307,30.875,104.625,659.02
3308,30.875,104.875,635.55
3309,30.875,105.125,530.16
3310,30.875,105.375,612.92
3311,30.875,105.625,511.28
3312,30.875,105.875,708.59
3313,30.875,106.125,708.59
3314,30.875,106.375,708.59
3315,30.875,106.625,708.59
3316,30.875,106.875,612.92
3317,30.875,107.125,442.25
3318,30.875,107.375,442.25
3319,30.875,107.625,442.25
3320,30.875,107.875,442.25
3321,30.875,108.125,493.08
3322,30.875,108.375,493.08
3323,30.875,108.625,493.08
3324,30.875,108.875,355.78
3325,30.875,112.125,266.19
3326,30.875,112.375,266.19
3327,30.875,112.625,355.78
3328,30.875,113.125,612.92
3329,30.875,113.375,612.92
3330,30.875,113.625,683.35
3331,30.875,113.875,683.35
3332,30.875,114.125,1055.9
3333,30.875,114.375,1094.89
3334,30.875,114.625,1094.89
3335,30.875,114.875,683.35
3336,30.875,115.125,530.16
3337,30.875,115.375,286.22
3338,30.875,115.625,276.02
3339,30.875,116.625,286.22
3340,30.875,116.875,411.31
3341,30.875,117.125,382.54
3342,30.875,117.375,382.54
3343,30.875,117.625,256.71
3344,30.875,118.125,368.92
3345,30.875,118.625,343.11
3346,30.875,118.875,343.11
3347,30.875,119.875,286.22
3348,30.875,120.125,947.06
3349,30.875,120.375,947.06
3350,30.875,120.625,849.44
3351,30.875,120.875,849.44
3352,30.875,121.125,819.19
3353,30.875,121.375,734.75
3354,30.625,-96.375,1312.53
3355,30.625,-88.125,947.06
3356,30.625,29.625,296.78
3357,30.625,29.875,343.11
3358,30.625,30.875,1886.21
3359,30.625,31.125,2102.98
3360,30.625,31.375,2710.63
3361,30.625,31.625,1691.79
3362,30.625,31.875,355.78
3363,30.625,32.125,761.89
3364,30.625,70.875,296.78
3365,30.625,71.125,343.11
3366,30.625,71.375,382.54
3367,30.625,71.625,266.19
3368,30.625,71.875,530.16
3369,30.625,72.125,612.92
3370,30.625,72.375,612.92
3371,30.625,72.625,612.92
3372,30.625,72.875,493.08
3373,30.625,73.125,493.08
3374,30.625,73.375,612.92
3375,30.625,73.625,612.92
3376,30.625,73.875,612.92
3377,30.625,74.125,612.92
3378,30.625,74.375,319.11
3379,30.625,74.625,368.92
3380,30.625,74.875,368.92
3381,30.625,75.125,343.11
3382,30.625,75.375,411.31
3383,30.625,75.625,511.28
3384,30.625,76.125,708.59
3385,30.625,76.375,382.54
3386,30.625,76.625,1094.89
3387,30.625,76.875,635.55
3388,30.625,77.125,530.16
3389,30.625,103.375,411.31
3390,30.625,103.625,570.04
3391,30.625,103.875,819.19
3392,30.625,104.125,2028.09
3393,30.625,104.375,3493.87
3394,30.625,104.625,635.55
3395,30.625,104.875,659.02
3396,30.625,105.125,708.59
3397,30.625,105.375,708.59
3398,30.625,105.625,734.75
3399,30.625,105.875,549.74
3400,30.625,106.125,708.59
3401,30.625,106.375,708.59
3402,30.625,106.625,708.59
3403,30.625,106.875,708.59
3404,30.625,107.125,442.25
3405,30.625,107.375,442.25
3406,30.625,107.625,442.25
3407,30.625,107.875,442.25
3408,30.625,108.125,475.52
3409,30.625,108.375,493.08
3410,30.625,108.625,330.89
3411,30.625,111.625,355.78
3412,30.625,111.875,355.78
3413,30.625,112.125,266.19
3414,30.625,112.375,266.19
3415,30.625,112.625,549.74
3416,30.625,112.875,591.09
3417,30.625,113.125,612.92
3418,30.625,113.375,612.92
3419,30.625,113.625,683.35
3420,30.625,113.875,761.89
3421,30.625,114.125,1094.89
3422,30.625,114.375,1094.89
3423,30.625,114.625,819.19
3424,30.625,114.875,880.81
3425,30.625,115.125,549.74
3426,30.625,115.375,549.74
3427,30.625,115.625,296.78
3428,30.625,116.625,368.92
3429,30.625,116.875,411.31
3430,30.625,117.125,1265.79
3431,30.625,119.875,493.08
3432,30.625,120.125,493.08
3433,30.625,120.375,1055.9
3434,30.625,120.625,819.19
3435,30.625,120.875,549.74
3436,30.625,121.125,635.55
3437,30.375,-89.125,708.59
3438,30.375,-87.375,276.02
3439,30.375,-87.125,475.52
3440,30.375,-81.625,1463.37
3441,30.375,-9.375,1265.79
3442,30.375,30.875,1886.21
3443,30.375,31.125,2261.16
3444,30.375,31.375,2431.23
3445,30.375,31.625,591.09
3446,30.375,31.875,296.78
3447,30.375,66.875,343.11
3448,30.375,67.125,343.11
3449,30.375,70.875,382.54
3450,30.375,71.125,382.54
3451,30.375,71.375,382.54
3452,30.375,71.625,708.59
3453,30.375,71.875,612.92
3454,30.375,72.125,612.92
3455,30.375,72.375,612.92
3456,30.375,72.625,493.08
3457,30.375,72.875,570.04
3458,30.375,73.125,493.08
3459,30.375,73.375,1055.9
3460,30.375,73.625,612.92
3461,30.375,73.875,458.58
3462,30.375,74.125,355.78
3463,30.375,74.375,330.89
3464,30.375,74.625,276.02
3465,30.375,74.875,493.08
3466,30.375,75.125,343.11
3467,30.375,75.375,319.11
3468,30.375,75.625,411.31
3469,30.375,75.875,458.58
3470,30.375,76.125,493.08
3471,30.375,76.375,591.09
3472,30.375,76.625,570.04
3473,30.375,76.875,1018.3
3474,30.375,77.125,458.58
3475,30.375,77.375,683.35
3476,30.375,77.625,475.52
